,self,Y,T,X1,X2,X3,X4
0,1.1521111864549511,0.0,-0.3664207609286988,0.22959603490550706,0.5975105242900919,0.07384051707853767,-0.5310548958842503
1,-2.7950417834694563,0.0,-0.7548369121183004,-0.8038586908200402,-0.36330558300299215,0.6178230948737274,-0.6386051437841623
2,7.068557214217449,1.0,1.7982609944094627,-0.30888892179147326,0.1393395454720999,-0.59466707082242,0.5911503178347913
3,-21.920089875256764,1.0,-0.5718638388980596,-1.6432803601070527,-1.6960951193314233,-1.475073322984301,-1.1237296515631445
4,-0.22634483239444247,1.0,-0.022995878211004305,0.6014816046230835,-0.5251285024311367,0.13332418921952544,-0.9385984626544398
5,21.88292782445562,1.0,1.2110248025155912,1.7673315089826058,1.2263856332155985,0.8863947802515375,1.2393612777705492
6,13.347228268104926,0.0,0.5909869710211711,-0.4363503046086074,0.26164262956579154,1.4632275174370801,0.4528303712630113
7,7.271438732927494,0.0,0.8316745103356601,-0.8373583331570351,0.7451289357436849,-0.18046056590011664,-0.20737600330025074
8,22.389243154542513,1.0,0.23059922490171395,1.298924941741437,2.350718604292533,0.9746532953656586,1.4513749946860488
9,17.86081694337173,1.0,0.43643923988332056,0.7488899069864786,1.0598631026823746,1.1993605837876122,1.5353995742368938
10,-2.609512287948902,0.0,1.0082613272857046,-0.68168370210189,-0.4510874944831661,-0.7645592382303154,-0.8346503920004147
11,-24.206690276663288,0.0,-2.6291186439865784,-0.5124291946111248,-1.4453523877771794,-0.06544454178041277,-2.4276617657643884
12,5.447481792361524,1.0,0.8571463391219067,0.18713844053358894,-0.22058108648864766,-0.03408872049753335,0.4340280764178785
13,1.5455154704359908,0.0,0.11345046166885932,-0.3112729344593263,-0.19889880953330502,0.13494295615697555,-0.3956263273115571
14,-44.13616370910283,0.0,-2.3571006721964336,-1.877004998262726,-2.62779799693328,-2.436742949892674,-2.1303748958516735
15,17.476422528816734,1.0,0.6696953337529198,1.805705737768367,1.3909831718637824,0.8036360855221316,0.6935931832286995
16,10.639097735508072,0.0,0.6095780217449028,0.7262268905527803,0.4522960190041204,0.8908902599855866,1.6828145220635122
17,17.609663976525315,1.0,1.6028605892157834,-0.1274567075788229,0.567766619816491,0.4424951068253583,1.6488512069846568
18,-12.651007241635353,1.0,-0.41676430909123985,-1.4598448171344653,-0.6718149260710747,-1.2676194387759148,-1.275399811214186
19,1.3608473947952786,0.0,-0.3726620223405858,1.5895872961695043,-0.4280687453445704,0.8091948470873183,0.7035261131059304
20,-7.869932288552983,0.0,-0.024459703089666582,-0.8872965871694002,-1.0378889134015519,0.05561809950844953,-0.6689572625136999
21,-5.6423685014887015,0.0,-0.5153163667628075,-0.6527988005406999,-0.4115440473096886,-0.10883643111385055,-0.03333567684994467
22,2.345072375108353,0.0,1.0548839763463005,0.21374555574744902,0.05706063795827702,-0.7595158852561511,0.8416475385652017
23,-8.331229504660852,1.0,-0.125450498856012,-1.025325415090749,-1.0241104255389923,-0.6094499857147142,-0.8399712637659831
24,21.6009478720629,0.0,1.4523225232209325,1.0170638345432148,1.574440863864524,0.7659987952914297,0.5623412754641101
25,8.526651535378125,1.0,-0.27768342754533987,1.3132248171932295,0.8280575214632105,0.39912636837498533,-0.8633865890014936
26,-4.405644028951477,0.0,0.13590534689915093,-0.8995220592530635,-0.6803809421613223,-0.3096975068744501,-0.9200683156280813
27,36.43642865533396,0.0,2.0947841319807745,1.2523382569449082,2.026884644741321,1.9052941901473517,1.4219126738188765
28,27.068755868795474,0.0,2.3588179240195193,1.7523744210242749,0.5463200673940829,1.4676002992435717,1.7530447296272929
29,0.5069148129447558,0.0,0.19379951488352168,-1.0769506113278013,0.17070876206041208,-0.09751959156747626,-0.05588134174022779
30,6.307555654320881,1.0,0.4875355815964348,-0.46703854871229666,-0.26953301228623844,0.4245922987470682,0.6235873334252974
31,4.180313841854083,1.0,-0.1225883457863845,0.9765877379136233,0.5250056824349496,-0.033085695267972726,0.8971518833248584
32,12.81868918192847,0.0,0.5926830576425216,2.1003719142613795,0.9141767662749328,0.9408548789048882,0.35357966143945346
33,8.972723836989324,0.0,0.5980694560867034,1.4581859911154733,0.01897984897563252,0.8665553479220817,1.0105689079714173
34,-1.606415071707041,1.0,-0.8759576011526222,0.3877005012000569,0.20654920730584816,0.06958475709411158,0.5666087832636691
35,0.9665187054847563,1.0,-0.1955064447011343,-0.16056889820972098,0.600973973058842,-0.529865305055121,0.05654759277187818
36,-10.079682189129546,0.0,-1.7062054265319821,-0.5707170038181862,-0.0882846102005274,-0.08734923962585887,-1.658431680832182
37,-2.0472591954487758,1.0,-0.35433009835567314,-0.9676960740143118,0.6787880112994708,-0.6726892847851278,-1.3070389109755576
38,0.7708642963256376,0.0,-1.2511500540778464,0.211094244290118,1.5409908089290354,0.048936003286791825,0.05825250562783467
39,-5.448528909068469,1.0,-0.8432167654755518,0.2909230405167323,-0.751067363771436,0.27400291256922765,1.5075972993637432
40,12.651947600780076,1.0,0.2997487193107193,-1.1157313854620747,0.8323770149503082,0.6944742050874285,0.40749815869135186
41,7.117083898321054,1.0,-0.37076205305652554,0.2780516580047481,0.5281613113506132,0.5089048922855232,0.23492629569683307
42,23.192524920723923,0.0,1.3699951583881531,1.3548510072461748,1.9436866651843423,0.6915444953878571,0.8028184822528488
43,-3.2953125489788433,1.0,-0.49346615436047214,-0.014684006052415908,-0.23310680419215454,-0.6507246262799545,-1.100391257638364
44,-25.972066786045662,0.0,-2.743787070857578,-2.1025226427777337,-0.3646071178699019,-1.3622395059142989,-1.161103911120659
45,32.76891060644865,0.0,2.7156981569763214,0.29744691950357993,1.5897831545695538,1.5345819793877475,0.6282038115544074
46,-2.269947627830503,0.0,0.15316819333412598,-1.3648499687794917,-0.4054885011022055,-0.07394788888077627,0.9469444024695658
47,6.417786278619971,0.0,0.5970824354371165,1.3025958576241685,-0.1733276252814427,0.6692604754195906,0.21632705641294303
48,-35.431956118713124,1.0,-1.9157513839467202,-1.5775142111035247,-2.3206416953504356,-2.1808668288710438,-1.3815485816569635
49,12.18079610658239,0.0,1.1805895426874997,0.8394517036537549,1.2000202652952017,-0.36220914154748307,0.058579105971444737
50,-26.8101958858532,1.0,-1.6627886537092151,-2.006717846256132,-1.3583161235211687,-1.9901810278421845,-2.0447506794748693
51,1.3144191874267952,1.0,-0.5727273182208673,-0.7338841279592918,0.2359281339978143,0.02882303793734466,0.051324808871384395
52,-45.870875883081176,0.0,-2.253798673993358,-1.7352969475931526,-2.714824516418281,-2.5796983856501563,-2.6349041432410587
53,15.53139265003602,1.0,1.0243093519067896,1.058900846227467,1.1848410854119558,0.11953099148764167,0.07842498621415199
54,1.4867269303748964,1.0,-0.11010756587600345,-0.47869415997576276,-1.0576278796476704,1.2281639445181305,0.39377735558335314
55,-2.7998682068523255,1.0,-0.22180303482952476,-0.6129958286550435,-0.35819903590053215,-0.11329643135143307,0.1724586905486057
56,36.44533936243296,1.0,3.2356113624194407,0.5680764610284946,0.8531666557628209,1.630432850032035,1.6596265289674481
57,3.6108672985789014,1.0,0.10712266944390898,-0.36123509892585914,-0.3972158749697632,0.885029399418629,2.2836478750244997
58,-6.538197391395616,1.0,-0.051957618854168074,1.048705995456143,-0.44220065862925956,-0.7751941420380261,1.3998505608610865
59,17.260531384802782,0.0,1.5450953403267347,0.8583159425817863,-0.3120275133266361,1.563870350109272,0.3482699487941941
60,3.728793272602938,1.0,0.6057505080108111,-0.5449973971410013,-0.5726943332379177,0.05704629380108705,0.241766141553586
61,42.17735365673867,1.0,1.5086084028352564,1.083523354031219,2.455586727100191,2.642254438243574,1.7755914249840457
62,20.246896118447886,0.0,0.42987245994642087,0.5121341299103882,2.1002337138831564,1.1590820929258583,-0.32672335238765715
63,7.092474666883694,0.0,1.0666083504982997,1.3348786682929188,0.5173386677329738,-0.5232886735937837,0.7455293228018802
64,48.48505909509575,1.0,3.237081060698302,0.5027585645913962,3.3923465359493137,1.4155783582149697,0.33372008451086294
65,-14.5327854933448,1.0,-0.5297180775367387,-1.4306085741360242,-1.3397402456033105,-0.851065820429853,-0.8082284229046434
66,11.927035048060633,1.0,0.6089433768887008,0.8809163581542807,0.5691679410464625,0.605912556922678,1.1127936739411888
67,-11.028323232070274,1.0,-1.8038041775802227,-0.6588988917492671,-0.11493283166552362,-0.6582794265291433,-0.728094050900891
68,46.15585707742954,1.0,2.922492820969234,2.259880701643241,2.410172411748754,1.9414739133609482,2.4628743404917866
69,6.930654481546149,1.0,-0.5604554024814359,0.32929484431433365,0.8331096833504378,0.6151851453618513,0.5972316366289404
70,-26.95676056221245,0.0,-0.18860453823492002,-1.3830624720669398,-2.764127290235355,-1.8074058441226912,-0.6832246979318244
71,18.322336937693414,0.0,2.0100409138838837,1.2231194520887818,0.9458579414053472,0.12857881196704482,1.397548462909592
72,2.7279641842307405,1.0,0.19829934843184788,-0.03863777693446442,-0.35503367755360393,0.30385402443974635,-0.9659035845281393
73,-16.55462411935092,0.0,-0.3673923774405019,-0.8605400466265579,-0.5228993488621997,-1.9243017041247075,-0.5229414410533428
74,39.76887058489649,1.0,2.400752331014604,0.06848569019301413,2.0931734849660084,1.734102887944816,1.369255643148502
75,5.305542494083047,0.0,0.1242805585345031,0.08628518269256409,0.08653121883770526,0.5739353925916518,0.1364377371800638
76,14.01462361292662,1.0,0.5245558261033982,2.1835796736756574,0.389736408319961,1.3463696891918304,0.6265622385593823
77,-2.9115649718097414,0.0,-0.5496216935457211,0.18301144610770337,0.0027768919368035224,0.21995532943405097,1.2223508404223178
78,-5.892876567446807,1.0,-0.255635908724546,1.4383152527886713,-0.671300350809156,-0.6560312178423963,0.8078237160031042
79,-7.1206472477435625,0.0,0.23265327620573528,-0.46532720776977954,-0.7746748288385849,-0.6560478465498383,0.4114569690345411
80,-8.39423238906953,1.0,-0.14914558703062172,-1.5499433543663934,-1.4325255089202626,-0.20776614553737738,-0.8843113103378818
81,-5.117115881539441,0.0,-0.33369235020513205,-0.9186867852528837,0.11258620029762247,-0.789539913536661,-0.644891309294311
82,-5.570067250060748,1.0,-1.0034740958523012,0.5356163681070786,-0.5919738813367929,0.1882769196794621,0.1952025326757612
